transaction_id,date,libelle_brut,montant,merchant,payment_channel,transaction_type,recurring,income_flag,normalized_description
TXN000743,2026-06-07,CON EDISON 88134,-67.28,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000744,2026-06-08,YOUTUBE PREMIUM 96659,-97.71,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000745,2026-06-08,MORTGAGE PAYMENT US BANK DEC,-9.14,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000746,2026-06-11,DISNEY PLUS UK,-116.78,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN000747,2026-06-11,T-MOBILE VERONICAFURT NH,-95.43,Unknown,Unknown,Unknown,False,False,Unknown
TXN000748,2026-06-13,CHIPOTLE EAST MH,-67.0,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000749,2026-06-14,AMAZN 70856 USA,-411.29,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000750,2026-06-15,LOWES AMBERMOUTH MP,-356.72,Unknown,Unknown,Unknown,False,False,Unknown
TXN000751,2026-06-15,T-MOBILE EAST TN,-30.98,Unknown,Unknown,Unknown,False,False,Unknown
TXN000752,2026-06-17,VERIZON EAST TN,-78.64,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000753,2026-06-19,AMZN*EQ6GL2 27073 USA,-335.45,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000754,2026-06-19,LA FITNESS MATTHEWMOUTH FM,-30.38,Planet Fitness,Card POS,Subscription,True,False,Planet Fitness Gym
TXN000755,2026-06-21,T-MOBILE EAST VI,-129.36,Unknown,Unknown,Unknown,False,False,Unknown
TXN000756,2026-06-22,COMCAST ROJASBERG MH,-147.7,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000757,2026-06-23,MORTGAGE PAYMENT WELLS FARGO JAN,-23.65,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000758,2026-06-23,AMZN*C6PULS 45301 USA,-265.86,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000759,2026-06-24,DD *DELIVERY HEATHERTON,-100.13,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN000760,2026-06-24,NTFLX ONLINE FR,-126.53,Netflix,Card Online,Subscription,True,False,Netflix Streaming
TXN000761,2026-06-26,COMCAST EMILYMOUTH AK,-21.28,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000762,2026-06-26,WENDYS TANYATON IA,-110.41,Unknown,Unknown,Unknown,False,False,Unknown
TXN000763,2026-06-26,MORTGAGE PAYMENT BANK OF AMERICA OCT,-21.87,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000764,2026-06-27,PLAYSTATION 91324 USA,-5.42,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN000765,2026-06-27,MORTGAGE PAYMENT BANK OF AMERICA AUG,-106.04,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000766,2026-06-30,COMCAST LAKE SC,-10.57,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000767,2026-07-01,AUDIBLE MEMBERSHIP FEB,-77.44,Unknown,Unknown,Unknown,False,False,Unknown
TXN000768,2026-07-01,VERIZON COLLINSBOROUGH GA,-136.34,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000769,2026-07-03,IKEA JAMESBURY CA,-52.58,Unknown,Unknown,Unknown,False,False,Unknown
TXN000770,2026-07-05,T-MOBILE BROWNVILLE VT,-48.85,Unknown,Unknown,Unknown,False,False,Unknown
TXN000771,2026-07-06,JONES MNTHLY OCT,-86.9,Unknown,Unknown,Unknown,False,False,Unknown
TXN000772,2026-07-07,LOWES VAUGHNBERG UT,-175.92,Uber,Card Online,Purchase,False,False,Uber Rideshare
TXN000773,2026-07-08,AT&T PAYMENT 37745,-68.29,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000774,2026-07-09,MCD #AR2G69,-30.75,McDonald's,Card POS,Purchase,False,False,McDonald's Fast Food
TXN000775,2026-07-11,AMZN*UXZIV6 49134 USA,-26.85,Amazon,Card Online,Purchase,False,False,Amazon E-commerce
TXN000776,2026-07-12,APPLE.COM/BILL 95563,-53.56,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000777,2026-07-12,XBOX GAME PASS 20323,-13.85,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN000778,2026-07-13,CHEVRON KELLILAND MH,-238.02,Unknown,Unknown,Unknown,False,False,Unknown
TXN000779,2026-07-15,YOUTUBE PREMIUM 91823,-125.47,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000780,2026-07-15,AMZN*FJCX72 83706 USA,-394.24,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000781,2026-07-16,APPLE.COM/BILL 26117,-102.08,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000782,2026-07-16,MORTGAGE PAYMENT BANK OF AMERICA JUL,-22.89,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000783,2026-07-16,VENMO *WHEELER,1850.9,Venmo,Transfer,Income,True,True,Venmo Freelance
TXN000784,2026-07-17,ETSY INC BWI4AF 43224,-37.24,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000785,2026-07-17,STEAM GAMES CT0IX2,-343.05,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000786,2026-07-18,VERIZON ROSSTON TX,-115.97,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000787,2026-07-22,JOHNSON MNTHLY JAN,-56.34,Unknown,Unknown,Unknown,False,False,Unknown
TXN000788,2026-07-22,DISNEY PLUS UK,-32.31,Disney+,Card Online,Subscription,True,False,Disney+ Streaming
TXN000789,2026-07-22,AMAZON MARKETPLACE 66800,-142.2,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000790,2026-07-23,COMCAST SPENCERPORT PW,-6.7,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000791,2026-07-24,GOLDS GYM JAIMEPORT LA,-7.44,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN000792,2026-07-24,CHIPOTLE CLARKBOROUGH ME,-466.29,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000793,2026-07-25,JOHNSON MNTHLY SEP,-35.64,Unknown,Unknown,Unknown,False,False,Unknown
TXN000794,2026-07-25,APPLE STORE SARAHFURT WA,-311.43,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN000795,2026-07-30,STEAM GAMES 5WT65G,-51.23,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000796,2026-07-31,APPLE STORE NEW NV,-273.46,Apple Store,Card POS,Purchase,True,False,Apple Store Electronics
TXN000797,2026-08-01,AT&T PAYMENT 62925,-75.4,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000798,2026-08-01,COMCAST MARYSIDE NJ,-142.16,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000799,2026-08-04,AMZ*LKAWN9 92267,-289.19,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000800,2025-08-05,JONES MNTHLY DEC,-53.8,Unknown,Unknown,Unknown,False,False,Unknown
TXN000801,2025-08-05,AIRBNB BLACKVIEW IE,-385.61,Airbnb,Card Online,Purchase,False,False,Airbnb Accommodation
TXN000802,2025-08-06,SMITH RENT JAN,-123.56,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000803,2025-08-06,COMCAST SILVASTAD LA,-66.53,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000804,2025-08-07,SHELL OIL EAST NY,-315.85,Shell,Card POS,Purchase,False,False,Shell Gas
TXN000805,2025-08-07,COMCAST NORTH KS,-79.11,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000806,2025-08-08,SOLUTIONS LLC SAL AUG,4935.77,Unknown,Unknown,Credit,False,False,Unknown
TXN000807,2025-08-11,ROBINHOOD TRANSFER 21D1A18D,-293.21,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN000808,2025-08-11,AT&T PAYMENT 60188,-82.02,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000809,2025-08-12,MORTGAGE PAYMENT CITIBANK NOV,-14.73,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000810,2025-08-12,XBOX GAME PASS 65061,-45.17,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN000811,2025-08-13,CHIPOTLE HARRISBURGH VT,-368.43,Chipotle,Card POS,Purchase,False,False,Chipotle Restaurant
TXN000812,2025-08-13,IKEA PORT FL,-424.51,Unknown,Unknown,Unknown,False,False,Unknown
TXN000813,2025-08-14,MORTGAGE PAYMENT CITIBANK APR,-40.21,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000814,2025-08-15,CHIPOTLE NEW NC,-263.39,Chipotle,Card POS,Purchase,True,False,Chipotle Restaurant
TXN000815,2025-08-16,CON EDISON 60648,-11.0,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000816,2025-08-17,WALGREENS LAKE NJ,-6.14,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN000817,2025-08-17,DELTA AIR WEYEW1,-52.48,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000818,2025-08-18,APPLE STORE DAVISHAVEN AK,-32.92,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN000819,2025-08-19,STEAM GAMES 3Q72RA,-41.0,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000820,2025-08-22,MORTGAGE PAYMENT BANK OF AMERICA FEB,-144.51,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000821,2025-08-23,T-MOBILE LAKE DC,-12.43,Unknown,Unknown,Unknown,False,False,Unknown
TXN000822,2025-08-24,EXPEDIA 1HXOHZ USA,-286.98,Expedia,Card Online,Purchase,False,False,Expedia Flight
TXN000823,2025-08-25,PANERA BOYDSTAD NV,-370.29,Unknown,Unknown,Unknown,False,False,Unknown
TXN000824,2025-08-25,AUDIBLE MEMBERSHIP JUN,-64.95,Unknown,Unknown,Unknown,False,False,Unknown
TXN000825,2025-08-27,MSFT *XBOX 50539,-122.42,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN000826,2025-08-28,EBAY INC SCTYNH USA,-303.73,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN000827,2025-08-29,AIRBNB NASHSIDE DE,-362.83,Airbnb,Card Online,Purchase,True,False,Airbnb Accommodation
TXN000828,2025-08-30,FIDELITY INVESTMENTS EBE67C4B,-114.36,Unknown,Unknown,Unknown,False,False,Unknown
TXN000829,2025-08-31,TRANSFER TO SAVINGS DAA9EA5F,-122.55,Wire Transfer,Transfer,Transfer,False,False,Wire Transfer Wire
TXN000830,2025-09-01,AMZN*KQW2UL 51454 USA,-135.17,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000831,2025-09-01,SMITH RENT DEC,-56.97,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000832,2025-09-03,T-MOBILE MATTHEWBERG OR,-7.49,Uber,Card Online,Purchase,False,False,Uber Rideshare
TXN000833,2025-09-04,YOUTUBE PREMIUM 34489,-128.47,YouTube Premium,Card Online,Subscription,True,False,YouTube Premium Streaming
TXN000834,2025-09-06,BROWN RENT FEB,-100.85,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000835,2025-09-07,SQ *COFFEE LAURATON,-338.55,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN000836,2025-09-08,ETSY INC Z0DRJN 14841,-499.54,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000837,2025-09-09,BROWN MNTHLY APR,-36.17,Unknown,Unknown,Unknown,False,False,Unknown
TXN000838,2025-09-09,DD *DELIVERY JAMESBERG,-347.87,Instacart,Card Online,Purchase,False,False,Instacart Delivery
TXN000839,2025-09-11,RENT PAYMENT DEC JOHNSON,-103.18,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000840,2025-09-11,GRUBHUB NEW,-40.09,Grubhub,Card Online,Purchase,False,False,Grubhub Delivery
TXN000841,2025-09-12,EXPEDIA 60QC0R USA,-205.38,Expedia,Card Online,Purchase,False,False,Expedia Flight
TXN000842,2025-09-12,ETSY INC 0GUBIY 58949,-176.41,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN000843,2025-09-13,UBER* WEST,-474.99,Uber,Card Online,Purchase,True,False,Uber Rideshare
TXN000844,2025-09-14,SOUTHWEST AIR T9DEAZ,-189.64,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000845,2025-09-15,WALGREENS BROCKFORT MN,-103.14,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN000846,2025-09-16,UE *FOOD JESUSCHESTER,-297.15,McDonald's,Card POS,Purchase,True,False,McDonald's Fast Food
TXN000847,2025-09-19,BROWN MNTHLY FEB,-123.5,Bank,Transfer,Fee,True,False,Bank Monthly Fee
TXN000848,2025-09-19,JONES MNTHLY JUL,-73.9,Unknown,Unknown,Unknown,False,False,Unknown
TXN000849,2025-09-19,CON EDISON 73663,-36.04,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000850,2025-09-20,MORTGAGE PAYMENT CHASE JUN,-58.33,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000851,2025-09-20,SHELL OIL BRIANTON NV,-95.42,Shell,Card POS,Purchase,True,False,Shell Gas
TXN000852,2025-09-22,AT&T PAYMENT 38856,-130.74,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000853,2025-09-22,HBO MAX 98079 USA,-117.9,HBO Max,Card Online,Subscription,True,False,HBO Max Streaming
TXN000854,2025-09-23,MORTGAGE PAYMENT CHASE JUN,-72.52,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000855,2025-09-24,APPLE.COM/BILL 55951,-80.95,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000856,2025-09-24,ETSY INC XE89SO 53220,-322.21,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN000857,2025-09-26,EXXON EAST KY,-45.69,Unknown,Unknown,Unknown,False,False,Unknown
TXN000858,2025-09-26,CON EDISON 19232,-48.02,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000859,2025-09-27,EBAY INC K16QLH USA,-264.97,eBay,Card Online,Purchase,False,False,eBay E-commerce
TXN000860,2025-09-29,INDUSTRIES SAL MAR,5916.23,Unknown,Unknown,Credit,False,False,Unknown
TXN000861,2025-09-29,BROWN MNTHLY JUL,-145.06,Unknown,Unknown,Unknown,False,False,Unknown
TXN000862,2025-09-30,DUNKIN POWELLSHIRE AK,-431.75,Unknown,Unknown,Unknown,False,False,Unknown
TXN000863,2025-10-01,MORTGAGE PAYMENT US BANK OCT,-64.32,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000864,2025-10-01,BOOKING.COM A5Z1R2,-88.92,Booking.com,Card Online,Purchase,False,False,Booking.com Accommodation
TXN000865,2025-10-02,WALGREENS CHARLESSHIRE NV,-50.1,Walgreens,Card POS,Purchase,False,False,Walgreens Pharmacy
TXN000866,2025-10-03,STEAM GAMES VCU358,-275.54,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000867,2025-10-04,UNITED AIR QTERX2,-319.92,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000868,2025-10-04,EBAY INC OFMESS USA,-285.61,eBay,Card Online,Purchase,True,False,eBay E-commerce
TXN000869,2025-10-05,BEST BUY WEST ID,-293.4,Best Buy,Card POS,Purchase,True,False,Best Buy Electronics
TXN000870,2025-10-05,SUBWAY NEW PR,-177.96,Unknown,Unknown,Unknown,False,False,Unknown
TXN000871,2025-10-06,PLAYSTATION 49042 USA,-43.57,PlayStation,Card Online,Subscription,True,False,PlayStation Gaming
TXN000872,2025-10-06,SOUTHWEST AIR UD5S93,-149.47,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000873,2025-10-06,CVS PHARMACY DUARTEFORT IN,-411.16,CVS Pharmacy,Card POS,Purchase,False,False,CVS Pharmacy Pharmacy
TXN000874,2025-10-07,CAR LOAN PAYMENT WELLS FARGO MAY,-133.41,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000875,2025-10-09,DELTA AIR PHQUEE,-301.55,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000876,2025-10-09,STARBUCKS PARKERBOROUGH LA,-437.17,Starbucks,Card POS,Purchase,True,False,Starbucks Coffee
TXN000877,2025-10-10,WILLIAMS MNTHLY SEP,-55.91,Unknown,Unknown,Unknown,False,False,Unknown
TXN000878,2025-10-10,SQ *COFFEE MELISSAMOUTH,-242.99,Starbucks,Card POS,Purchase,False,False,Starbucks Coffee
TXN000879,2025-10-10,SUBWAY LAKE AK,-26.03,Unknown,Unknown,Unknown,False,False,Unknown
TXN000880,2025-10-11,DIRECT DEP GLOBAL INC PAYROLL,3871.93,Employer,Transfer,Income,True,True,Employer Salary
TXN000881,2025-10-11,ETSY INC TK2A4Z 25677,-495.67,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN000882,2025-10-11,COMCAST WATKINSBURGH FL,-99.25,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000883,2025-10-11,COMCAST REBECCASIDE KS,-50.45,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000884,2025-10-13,UBER NORTH GU,-369.35,Uber,Card Online,Purchase,False,False,Uber Rideshare
TXN000885,2025-10-13,APPLE STORE SOUTH WI,-217.5,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN000886,2025-10-14,EXXON PORT CA,-466.44,Unknown,Unknown,Unknown,False,False,Unknown
TXN000887,2025-10-14,CVS PHARMACY HARVEYHAVEN OH,-394.01,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN000888,2025-10-15,COMCAST MANUELPORT SC,-55.96,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000889,2025-10-15,COMCAST LAKE CA,-12.05,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000890,2025-10-18,AUDIBLE MEMBERSHIP JUN,-43.55,Unknown,Unknown,Unknown,False,False,Unknown
TXN000891,2025-10-18,EXPEDIA KDGJBN USA,-81.45,Expedia,Card Online,Purchase,False,False,Expedia Flight
TXN000892,2025-10-18,STEAM GAMES Y7IDN8,-170.3,Steam,Card Online,Purchase,False,False,Steam Gaming
TXN000893,2025-10-18,LOWES LAKE IA,-284.14,Unknown,Unknown,Unknown,False,False,Unknown
TXN000894,2025-10-18,CON EDISON 60973,-83.27,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000895,2025-10-19,APPLE STORE SOUTH NC,-347.0,Apple Store,Card POS,Purchase,False,False,Apple Store Electronics
TXN000896,2025-10-20,CHEVRON COSTAFORT CO,-399.4,Unknown,Unknown,Unknown,False,False,Unknown
TXN000897,2025-10-23,NF-LX DIGITAL 95191,-80.22,Unknown,Unknown,Unknown,False,False,Unknown
TXN000898,2025-10-23,HOME DEPOT NEW LA,-235.11,State Farm,Transfer,Direct Debit,True,False,State Farm Home
TXN000899,2025-10-23,EXPEDIA U0XLS2 USA,-460.04,Expedia,Card Online,Purchase,False,False,Expedia Flight
TXN000900,2025-10-24,IKEA TERRYSHIRE NC,-61.05,Unknown,Unknown,Unknown,False,False,Unknown
TXN000901,2025-10-24,ETSY INC JGSLYI 45625,-67.28,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000902,2025-10-25,AMZN*UJLBRY 98412 USA,-377.16,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000903,2025-10-25,APPLE.COM/BILL 49886,-9.42,Apple,Card Online,Subscription,True,False,Apple Apps
TXN000904,2025-10-25,EQUINOX WEST PR,-135.16,Unknown,Unknown,Unknown,False,False,Unknown
TXN000905,2025-10-27,CHEVRON COPELANDCHESTER OH,-243.22,Unknown,Unknown,Unknown,False,False,Unknown
TXN000906,2025-10-27,ETSY INC 4X03KZ 80771,-351.31,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN000907,2025-10-27,CON EDISON 16018,-135.3,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000908,2025-10-27,SERVICES CO SAL AUG,4134.56,Unknown,Unknown,Credit,False,False,Unknown
TXN000909,2025-10-29,MORTGAGE PAYMENT CITIBANK MAR,-77.7,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000910,2025-10-29,AMZN*8K6OPF 65879 USA,-154.35,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000911,2025-10-30,CHIPOTLE HANNAHVILLE MO,-209.5,Chipotle,Card POS,Purchase,True,False,Chipotle Restaurant
TXN000912,2025-10-31,MORTGAGE PAYMENT CHASE OCT,-13.75,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000913,2025-10-31,UNITED AIR VYY05U,-34.5,Delta Airlines,Card Online,Purchase,False,False,Delta Airlines Flight
TXN000914,2025-10-31,CON EDISON 67792,-5.73,Con Edison,Transfer,Direct Debit,True,False,Con Edison Electricity
TXN000915,2025-11-02,EXPEDIA MJ8DXL USA,-218.07,Expedia,Card Online,Purchase,True,False,Expedia Flight
TXN000916,2025-11-02,GOLDS GYM PENNYPORT ME,-43.81,Gold's Gym,Card POS,Subscription,True,False,Gold's Gym Gym
TXN000917,2025-11-03,DIRECT DEP TECH CORP PAYROLL,3799.77,Employer,Transfer,Income,True,True,Employer Salary
TXN000918,2025-11-04,SMITH MNTHLY SEP,-30.93,Unknown,Unknown,Unknown,False,False,Unknown
TXN000919,2025-11-05,SMITH MNTHLY AUG,-111.69,Unknown,Unknown,Unknown,False,False,Unknown
TXN000920,2025-11-06,EQUINOX PORT AZ,-36.62,Unknown,Unknown,Unknown,False,False,Unknown
TXN000921,2025-11-06,MORTGAGE PAYMENT BANK OF AMERICA FEB,-136.51,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000922,2025-11-08,EXPEDIA DDN6S9 USA,-88.76,Expedia,Card Online,Purchase,True,False,Expedia Flight
TXN000923,2025-11-09,UNITED AIR 5FVG5R,-301.1,Delta Airlines,Card Online,Purchase,True,False,Delta Airlines Flight
TXN000924,2025-11-09,PANERA LAKE HI,-73.77,Unknown,Unknown,Unknown,False,False,Unknown
TXN000925,2025-11-11,INDUSTRIES SAL JUL,3643.38,Unknown,Unknown,Credit,False,False,Unknown
TXN000926,2025-11-11,EXPEDIA XWZZXJ USA,-137.09,Expedia,Card Online,Purchase,False,False,Expedia Flight
TXN000927,2025-11-12,DIRECT DEP TECH CORP PAYROLL,5037.78,Employer,Transfer,Income,True,True,Employer Salary
TXN000928,2025-11-14,LOWES NEW NC,-452.73,Unknown,Unknown,Unknown,False,False,Unknown
TXN000929,2025-11-14,AT&T PAYMENT 18422,-56.1,AT&T,Transfer,Direct Debit,True,False,AT&T Phone
TXN000930,2025-11-14,AMZ*ZKZ9K6 13188,-305.64,Amazon,Card Online,Purchase,True,False,Amazon E-commerce
TXN000931,2025-11-14,LYFT SOUTH MD,-434.46,Lyft,Card Online,Purchase,False,False,Lyft Rideshare
TXN000932,2025-11-14,VERIZON SHANNONSIDE AL,-113.58,Verizon,Transfer,Direct Debit,True,False,Verizon Phone
TXN000933,2025-11-16,AIRBNB BEASLEYSIDE IE,-210.35,Airbnb,Card Online,Purchase,False,False,Airbnb Accommodation
TXN000934,2025-11-17,WENDYS NORTH NC,-115.92,Unknown,Unknown,Unknown,False,False,Unknown
TXN000935,2025-11-17,BOOKING.COM UN0LRZ,-150.84,Booking.com,Card Online,Purchase,False,False,Booking.com Accommodation
TXN000936,2025-11-18,MORTGAGE PAYMENT BANK OF AMERICA DEC,-9.4,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000937,2025-11-19,TECH CORP SAL OCT,4995.8,Unknown,Unknown,Credit,False,False,Unknown
TXN000938,2025-11-19,JONES MNTHLY MAR,-129.39,Unknown,Unknown,Unknown,False,False,Unknown
TXN000939,2025-11-20,COMCAST NORTH MT,-34.55,Comcast,Transfer,Direct Debit,True,False,Comcast Internet
TXN000940,2025-11-20,ETSY INC IZFOA4 44065,-20.09,Etsy,Card Online,Purchase,False,False,Etsy E-commerce
TXN000941,2025-11-20,MORTGAGE PAYMENT US BANK MAR,-110.67,Bank,Transfer,Direct Debit,True,False,Bank Mortgage
TXN000942,2025-11-20,JONES RENT JAN,-140.18,Landlord,Transfer,Direct Debit,True,False,Landlord Rent
TXN000943,2025-11-23,ETSY INC OP77HG 19764,-204.34,Etsy,Card Online,Purchase,True,False,Etsy E-commerce
TXN000944,2025-11-23,AIRBNB SOUTH US,-137.78,Airbnb,Card Online,Purchase,False,False,Airbnb Accommodation
TXN000945,2025-11-24,XBOX GAME PASS 26317,-21.83,Xbox,Card Online,Subscription,True,False,Xbox Gaming
TXN000946,2025-11-24,JOHNSON MNTHLY OCT,-32.23,Unknown,Unknown,Unknown,False,False,Unknown
TXN000947,2025-11-24,CAR LOAN PAYMENT US BANK SEP,-8.85,Bank,Transfer,Direct Debit,True,False,Bank Car Loan
TXN000948,2025-11-26,CVS PHARMACY WEST DE,-415.62,CVS Pharmacy,Card POS,Purchase,True,False,CVS Pharmacy Pharmacy
TXN000949,2025-11-28,SERVICES CO PAYROLL JAN,5542.1,Employer,Transfer,Income,True,True,Employer Salary
TXN000950,2025-11-29,DUNKIN LAKE WY,-81.33,Unknown,Unknown,Unknown,False,False,Unknown
